DrugName,CIDs,smiles
CASPOFUNGIN ACETATE,6850808,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O.CC(=O)O.CC(=O)O
CATHARANTHINE,5458190,CCC1=C[C@H]2C[C@]3([C@@H]1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC
CAY-10581,24824610,CC1([C@H]([C@H](C2=C(O1)C(=O)C3=CC=CC=C3C2=O)NCC4=CC=CC=C4)O)C
CAY10603,24951314,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO
CB 300919,9938280,CN1CCN(CC1)CC2=NC3=C(C=C(C(=C3)Cl)CN(CC#C)C4=CC=C(C=C4)C(=O)NCC5=CN=CC=C5)C(=O)N2C
CB-839,71577426,C1=CC=NC(=C1)CC(=O)NC2=NN=C(S2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F
CC-115,58298318,CCN1C(=O)CNC2=NC=C(N=C21)C3=C(N=C(C=C3)C4=NC=NN4)C
CC-401,10430360,C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5
CC-885,24788636,CC1=C(C=C(C=C1)NC(=O)NCC2=CC3=C(C=C2)C(=O)N(C3)C4CCC(=O)NC4=O)Cl
CCT 018159,984170,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C
CCT-129202,16202152,CN(C)C1=CC=C(C=C1)C2=NC3=NC=C(C(=C3N2)N4CCN(CC4)CC(=O)NC5=NC=CS5)Cl
CCT-137690,25154041,CC1=CC(=NO1)CN2CCN(CC2)C3=C4C(=NC=C3Br)N=C(N4)C5=CC=C(C=C5)N6CCN(CC6)C
CCT128930,17751819,C1CN(CCC1(CC2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
CCT251236,117996749,CC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCCO3)NC(=O)C4=CC5=C(C=C4)N=C(C=C5)OCCN6CCCC6
CDIBA,11271909,CC1=C(C2=C(N1C(C3=CC=CC=C3)C4=CC=CC=C4)C=CC(=C2)Cl)CCOC5=CC=C(C=C5)C(=O)O
CDK8i-51,138402877,CN1C=C(C=N1)C2=CC=C(C=C2)C3=CN=C(C4=C3N=C(C=C4)C(=O)C5CC(C5)OC)N
CDK9 Inhibitor,66577006,CC1=C(C=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)NS(=O)(=O)C
CEDIRANIB (AZD2171),9933475,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
CEFDINIR,6915944,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O
CEFDITOREN PIVOXIL,6437877,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C
CEFMENOXIME,9570757,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O
CEFOPERAZONE,44187,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
CEFOSELIS SULFATE,9830519,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CN4C=CC(=N)N4CCO)C(=O)O.OS(=O)(=O)O
CEFTIOFUR HCL,9937686,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O.Cl
CELECOXIB,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
CEP-18770 (DELANZOMIB),24800541,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O
CEP-32496,56846693,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F
CEP-33779,57336812,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C
CEPHALEXIN,27447,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O
CEPHALOMANNINE,6436208,C/C=C(\C)/C(=O)N[C@@H](C1=CC=CC=C1)[C@H](C(=O)O[C@H]2C[C@]3([C@H]([C@H]4[C@@]([C@H](C[C@@H]5[C@]4(CO5)OC(=O)C)O)(C(=O)[C@@H](C(=C2C)C3(C)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O)O
CEPHARANTHINE,10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3
CERIVASTATIN,446156,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O
CETIRIZINE DIHCL,55182,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
CETRIMONIUM BROMIDE (CTAB),5974,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
CETYLPYRIDINIUM CHLORIDE,31239,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-]
CEVIMELINE,83898,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1
CFTRINH-172,504670,C1=CC(=CC(=C1)N2C(=O)C(=CC3=CC=C(C=C3)C(=O)O)SC2=S)C(F)(F)F
CGI-1746,24857323,CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C(C)(C)C)C3=CN(C(=O)C(=N3)NC4=CC=C(C=C4)C(=O)N5CCOCC5)C
CGK 733,6605258,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC3=CC(=C(C=C3)F)[N+](=O)[O-]
CGM-097,53240420,CC(C)OC1=C(C=C2CC(=O)N([C@H](C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5CCC(CC5)N6CCN(C(=O)C6)C)OC
CGS 21680 HCL,10256643,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)NCCC4=CC=C(C=C4)CCC(=O)O)N)O)O.Cl
CH-5132799,49784945,CS(=O)(=O)N1CCC2=C(N=C(N=C21)N3CCOCC3)C4=CN=C(N=C4)N
CHEMBL1090466,16666332,C1C[C@@H](NC1)C2=CC(=C(C=C2)C3=NC4=C(C=CC=C4N3)C(=O)N)F
CHEMBL1221434,46933992,CC(C)(CCC1=CC=C(C=C1)OCC2=CC(=C3C(=C2)C=CC=N3)C4=CC(=CC=C4)OC(F)F)O
CHEMBL1242367,24825971,CCNC1=CC(=NC(=N1)NC2=CC3=C(C=C2)N(C=C3)CC4=CC=CC=C4)NC5CCC(CC5)O
CHEMBL1288002,52948550,CN(C)C1=CC=C(C=C1)NC2=NN(C(=N2)N)C(=O)C3=C(C=CC=C3F)F
CHEMBL129857,9820526,CC1=CC(=O)N(C1=O)NC2=NC(=NC3=C2C(=CC=C3)OC)C4=CC=CS4
CHEMBL130321,3838,CN(C(CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC7=C6C=CN=C7
CHEMBL1408258,2331284,CC1=CC(=C(N1C2=CC=CC=C2)C)C3=NN=C4N3CCCCC4
CHEMBL1643208,16224745,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4
CHEMBL166161,3570748,COC1(CCN(CC1)CCC2=CNC3=C2C=C(C=C3)F)CS(=O)C4=CC=CC=C4
CHEMBL1706858,46925884,CC(=O)NC1=C(C2=C(S1)CNC2)C3=NC4=CC=CC=C4S3
CHEMBL17639,1546,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
CHEMBL178737,11248978,C1CN2C=C(C3=CC=CC(=C32)CN1C(=O)N4CCOCC4)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
CHEMBL1824695,46927888,CC1=C(C(=NN1CC2=CC=CC=C2Cl)C)CN(C)CC(COC3=CC=C(C=C3)Cl)O
CHEMBL2018451,46918825,CN1CCC2=C(C1)N(C3=CC=CC=C23)CC4=CC=C(C=C4)C(=O)NO
CHEMBL2052019,3938007,CCN(C1=CC=CC=C1)C2=CC(=[N+](C(=N2)C)C)NC
CHEMBL2107334,151178,CC(C)(C)[N+](=CC1=C(C=C(C=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])[O-].[Na+].[Na+]
CHEMBL2132441,57519549,CN(CC1=CC=CC=C1N(CCO)S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)C=CC3=CC=C(C=C3)Cl
CHEMBL2133870,56603532,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)C=CC(=O)NO
CHEMBL2134016,53316142,CC[C@@]12C=CCN3[C@@H]1[C@]4(CC3)[C@H]([C@@]([C@@H]2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)[C@]6(CC7CC(CN(C7)CCC8=C6NC9=CC=CC=C89)(CC)O)C(=O)OC)OC)C=O
CHEMBL2134570,57519538,C1C2CC3CC1CC(C2)C3C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6
CHEMBL213634,54706679,COC1=CC=CC=C1C2=CC(=CC=C2)C3=C(C4=C(C=C(C(=C4)C#N)Cl)NC3=O)O
CHEMBL2136663,57519551,C1CCN(C1)CCOC2=C3COCC=CCCOC4=CC=CC(=C4)C5=NC(=NC=C5)NC(=C3)C=C2
CHEMBL2138352,57519547,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4C3SC5=CC=CC=C5S4
CHEMBL2138817,53401057,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C
CHEMBL2140543,57519554,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)C
CHEMBL2140838,57519528,CN(C)C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5
CHEMBL2140972,57519512,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=CC=CC=C3)C(=O)N2
CHEMBL2141387,11719130,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
CHEMBL2143037,57519550,CC1C(=N)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C
CHEMBL2144205,25105690,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NCCN5CCOCC5)OC)OC
CHEMBL2144820,25256849,CC(C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C4=CNN=C4)CC(C)(C)O
CHEMBL2325079,53252516,C1C[C@@H](C[C@H](C1)NC(=O)C2CCN(CC2)C3=NC4=C(O3)C=C(C(=C4)Cl)C5=CC=C(C=C5)Cl)CO
CHEMBL2337032,70679466,CC1=C(C=CC(=C1Cl)C(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])N3CCN(CC3)C)F
CHEMBL2426174,71300295,C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C#N)C4=CNN=C4
CHEMBL256963,25169382,C1C(CN1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl
CHEMBL258622,15057856,C[N+]1([C@@H]2CC(C[C@@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C
CHEMBL277800,354624,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N
CHEMBL3103000,71307851,CC1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C
CHEMBL3103040,3474778,COC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4
CHEMBL3128069,72710568,CC1=C(SC(=N1)[C@@](C)(CO)O)C2=CC(=C(N=C2)N)O[C@H](C)C3=C(C=CC(=C3)F)N4N=CC=N4
CHEMBL317493,44329754,CCCN1CCO[C@H]2[C@@H]1COC3=C2C=C(C=C3)O
CHEMBL3184387,72295940,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(=C4NC5=CC=CC=C5S4)C#N
CHEMBL3185999,73265342,CCOC(=O)C1=C(C2=C(N1C)C(=C(C=C2)Cl)Cl)C(=CN)C#N
CHEMBL3186716,204100,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)C=CC4=CC=C(C=C4)C(F)(F)F
CHEMBL3188517,56645961,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CNC4=CC=C(C=C4)C#N
CHEMBL3188552,73265364,C1C(N=C(C=C1C=CN2C(CC3=CC(=C(C=C32)O)OC4C(C(C(C(O4)CO)O)O)O)C(=O)O)C(=O)O)C(=O)O
CHEMBL3188572,72959169,CCC1=C(C=CC(=C1)C(=NOCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)C)CN4CC(C4)C(=O)O
CHEMBL3188944,68234129,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC(=CC=C4)C(=O)NC5CC5
CHEMBL3322515,6746983,CC1=CCC[C@@]2([C@@H](O2)[C@@H]3[C@H](CC1)C(=C)C(=O)O3)C
CHEMBL3348822,73265233,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)OCCO)C)C)O)OC)C)C)C)OC
CHEMBL3348829,5483090,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C
CHEMBL3348841,73265226,CC1=C(SC(=N1)NC(=O)N2CCC[C@@H]2C(=O)N)C3=CSC(=N3)C(C)(C)C
CHEMBL3348848,46930984,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN4N=CC=[N+]4C3)C(=O)[O-])C(C)O
CHEMBL3348853,73259,CC=CC[C@@H](C)C(=O)[C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C
CHEMBL3348860,73265344,C[C@]12CC[C@H]3[C@H]([C@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
CHEMBL3348871,73265326,CC1=C(C=C(C=C1)[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F
CHEMBL3348874,73265324,CC[C@@H]1C=C(C[C@@H](C[C@@H]([C@@H]2[C@@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)C(=C[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)C)O)C)OC)OC)C)C
CHEMBL3348883,73265304,C1CCN(CC1)[C@@H]2[C@H](C[C@@H]([C@@H]2CCC=CCCC(=O)O)OCC3=CC=C(C=C3)C4=CC=CC=C4)O
CHEMBL3348887,73265230,C[C@@H]1CC[C@@H]2[C@H]1[C@H]([C@@]3(C[C@H]([C@]2(O3)C)OC(=O)CO)C(C)C)OC(=O)C=CC4=CC=CC=C4
CHEMBL3348888,70701134,C[C@@H](C1=CC=CC=C1)NC(=O)C(=CC2=NC(=CC=C2)Br)C#N
CHEMBL3348890,73265352,C[C@@]12[C@@H](C(C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)N(C)C(=O)C9=CC=CC=C9)OC
CHEMBL3348891,67310049,C1CC(=O)O[C@@H](CNC(=O)[C@@H](CC=C1)CC(=O)NCC2=CC=C(C=C2)Cl)C3=CC=CC=C3
CHEMBL3348894,73265403,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@@H]3C[C@@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C
CHEMBL3348895,73265294,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O
CHEMBL3348900,73265201,COC(=O)C1=CO[C@H]([C@H]2[C@H]1CC=C2CO)O
CHEMBL3348910,29985980,CC[C@]12CC[C@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
CHEMBL3348914,73265399,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@H]1N4CCCCC4)C)CC[C@]5([C@@H]3C[C@@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C
CHEMBL3348916,73265309,CCOC1[C@@H](CC(=O)O1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)(C)C)NC(=O)C3=CC(=C(C=C3)N)Cl
CHEMBL3348922,73265368,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)CO
CHEMBL3348927,73265229,CC(=O)O[C@H]1C[C@]2([C@@H](CC[C@@H]2O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C
CHEMBL3348930,73265183,C1[C@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=CBr)CO)O
CHEMBL3348931,73265377,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)NC(=O)[C@@H](CO)N
CHEMBL3348934,73265401,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@@H]3[C@H]1CC[C@]2(CC#N)O
CHEMBL3348942,73265408,C[C@@H]1CC=CC=CC=CC=C[C@H](C[C@H]2[C@H]([C@H](C[C@](O2)(C[C@H](C[C@H]3[C@H](O3)C=CC(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
CHEMBL3348948,73265288,C[C@@H]1CC[C@@]2([C@@H]([C@@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1
CHEMBL3348949,73265277,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOC[C@H]5C
CHEMBL3348950,73265302,C[C@@H]1C[C@H]2[C@@H]3C=C(C4=CC5=C(C[C@@]4([C@@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)C=NN5C6=CC=CC=C6)C
CHEMBL3348953,73265281,CCNC(=O)CCCC=CC[C@H]1[C@H](C[C@@H]([C@H]1C=CC(CCC2=CC=CC=C2)O)O)O
CHEMBL3348955,73265316,CCC(=C[C@H](C)CC=CC(=C[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)CC(=CC(=O)O)C)O)C)C=C[C@H]1[C@@H](C=CC(=O)O1)C
CHEMBL3348956,73265205,CC(C1=CC=CC2=CC=CC=C21)N[C@H]3CCCC[C@H]3NC(=O)C4=CC=C(C=C4)Cl
CHEMBL3348961,73265323,CC(C)CCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@H](C7=C(C(=CC(=C7)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)[C@H](C(=O)N[C@H](CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)Cl)CO)O)O
CHEMBL3348974,73265383,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
CHEMBL3348980,73265376,C[C@]12CCC([C@@](C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
CHEMBL3348985,73265380,C[C@H]1CCC[C@@H]2[C@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@@H]1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C
CHEMBL3348989,73265357,CCCNC(=O)[C@@H]1[C@@H](O1)C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@@H]2C(=O)OC
CHEMBL3348991,73265223,CCCCCCCC(=O)O[C@H]1[C@@H]2C(=C([C@@H]1OC(=O)C(=CC)C)C)[C@H]3[C@]([C@H](C[C@]2(C)OC(=O)C)OC(=O)CCC)([C@](C(=O)O3)(C)O)O
CHEMBL3348995,6325199,C1C=C([C@@H]2[C@H]1C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)C(=O)O)CO
CHEMBL3349002,73265289,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@@H]2C(=O)N(C)C3=CC=C(C=C3)C(=NO)N
CHEMBL3349004,73265362,C1[C@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@@H]3O)CO)O
CHEMBL3349010,73265412,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@@H]4CC[C@@]5([C@@H](CC[C@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
CHEMBL3349015,73265292,C[C@@H]1C[C@H]2[C@@H]3C=C(C4=CC5=C(C[C@@]4([C@@H]3[C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C
CHEMBL3417706,68938909,CC1=C(C(=NN1C)COC2=CC=C(C=C2)N3CCN(CC3)C(=O)C)C4=CC=CC5=C4N(C(=C5CCCOC6=CC=CC7=CC=CC=C76)C(=O)O)CC8=CN=CC=C8
CHEMBL3781751,71543365,C1CC(CCC1N)N[C@@H]2C[C@H]2C3=CC=CC=C3
CHEMBL3814532,7566371,C1[C@@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@@H](O1)C5=CC6=C(C=C5)OCO6
CHEMBL3856067,17571905,C[C@H]1[C@H]2[C@@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@H](C)O
CHEMBL387477,35028115,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F
CHEMBL3923667,66646767,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO
CHEMBL39740,9849040,CCN(CC)CCCCNC1=NC2=CC(=C(C=C2N=C1C3=CC=C(S3)C4=CC=CS4)Cl)Cl
CHEMBL431383,44315352,CNCC(C(C(C(CO)O)O)O)O.C1=CC2=CC(=NC(=C2N=C1)C3=CC4=NON=C4C=C3)C5=CC=C(C=C5)C(=O)O
CHEMBL494027,44573504,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O
CHEMBL502156,25263033,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC(=C(C=C4)OCCN5CCCC5)F)CCC(C)(C)OC
CHEMBL574181,11957503,CNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC=C(C=C4)I)O)O
CHEMBL63426,4259181,CC(C)C1=CC=C(C=C1)CN2C=CC3=C2C=CC4=C3C(=NC(=N4)NC5CC5)N
CHEMBL75474,11440648,C[C@]12CC[C@@H](CC1=CCC3C2CC[C@]4(C3CC=C4N5C=NC6=CC=CC=C65)C)O
CHENODEOXYCHOLIC ACID,10133,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
CHIR-124,135399748,C1CN2CCC1[C@@H](C2)NC3=C(C(=O)NC4=C3C=C(C=C4)Cl)C5=NC6=CC=CC=C6N5
CHIR-265,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
CHIR-98014,53396311,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2N3C=CN=C3)NCCNC4=NC(=C(C=C4)[N+](=O)[O-])N
CHIR-98023,9847557,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2C3=NC=CN3)NCCNC4=NC=C(C=C4)[N+](=O)[O-]
CHIR-99021,9956119,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N
CHIR-99021 (CT99021) HCL,71295844,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl
CHLORAMBUCIL,2708,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
CHLORAMPHENICOL,5959,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
CHLORAMPHENICOL PALMITATE,443382,CCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H](C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl
CHLORMEZANONE,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
